channel_id,category_name,duration,tags,description,on_trending_date,off_trending_date,on_rank,off_rank,on_views,off_views,on_likes,off_likes,on_dislikes,off_dislikes,on_comments,off_comments,on_channel_subscribers,off_channel_subscribers,on_channel_total_views,off_channel_total_views,on_channel_total_videos,off_channel_total_videos,new_tags,Month
CHEIi7z,Entertainment,PT3M42S,"['studio choom', 'alcohol free', 'covers', 'jeongyeon', 'sana', 'tzuyu', '트와이스', '미나', '다현', 'be original', '스춤', '엠투', '모모', 'mina', 'nayeon', 'momo', 'jihyo', '커버스', '사나', '댄스', 'dahyun', 'chaeyoung', '댄스 더 엑스', '쯔위', 'be original twice', 'twice', '정연', 'm2', 'dance the x', 'twice alcohol free', 'dance', '비 오리지널', 'cover', '트와이스 스춤', '커버', '스튜디오 춤', '트와이스 알콜프리', '지효', '나연', '채영']",[BE ORIGINAL] TWICE 'Alcohol-Free' [비 오리지널] 트와이스 'Alcohol-Free' 여름을 강타할 트와이스 비오리지널🌴갓벽 퍼포에 알콜 없이도 알딸딸 (*≧︶≦)이 세상에 트둥이들 없이 어떻게 사나연#TWICE #트와이스 #BEORIGINALStream various performance video on STUDIO CHOOM!👉SUBSCRIBE👈YouTube: https://www.youtube.com/STUDIOCHOOMFacebook:  https://www.facebook.com/StudioCHOOMInstagram: https://www.instagram.com/studio_choom/Naver TV: https://tv.naver.com/cjenm.STUDIOCHOOM,2021-06-15,2021-06-17,7,31,3359579,5474237,340072,418790,3517,5295,15591,17987,2400000,2410000,814738890,823892559,577,586,dance,6
CHSiGNr,People & Blogs,PT16M13S,"['나도', '햇님', '치즈분수', '삼총사', 'モッパン', '나도 시니', '韓国', '입짧은햇님', '먹방', '브이로그', '뷔페먹방', '출장뷔페 먹방', '시니', '햇님 시니', '햇님 나도', 'mukbang', '햇도시락']","#햇도시락 #출장뷔페 햇님 나도 시니 🍱 햇도시락!인스타도 팔로우해주세요 💛 @hatdosi- 비즈니스 문의 : hatdosirak@naver.com- 본 영상의 저작권은 햇도시락에 있으며, 무단 배포를 금지합니다.",2021-06-07,2021-06-09,5,31,336736,471001,7032,8177,234,331,437,483,39400,43200,245012,515992,2,2,나도,6
CHF4Wxd,News & Politics,PT3M53S,"['정오뉴스', '배달앱', '뉴스투데이', '아침뉴스', '쿠팡이츠', 'newstoday', '뉴스', 'mbc뉴스', 'newsdesk', 'news', '8시뉴스', 'mbc', '뉴스데스크', '갑질']","코로나19로 배달 앱 수요가 폭발적으로 늘면서, 배달 앱 회사, 그리고 이른바 진상 고객들의 갑질과 횡포가 끊이지 않고 있다는 보도를 여러번 전해 드렸는데요. 이제 이런 갑질이 도를 넘고 있다면서 음식 점주들의 호소가 이어지고 있습니다.먼저 새우튀김 한개를 놓고 벌어진 한 음식 점주의 안타까운 죽음에 대한 이야기 먼저 보시고 나서, 배달앱 갑질이 끊이지 않고 있는 근본적인 문제가 뭔지 짚어 보도록 하겠습니다. https://imnews.imbc.com/replay/2021/nwdesk/article/6280498_34936.html#진상고객 #갑질 #쿠팡이츠",2021-06-23,2021-06-24,6,21,2962961,3122556,32481,33882,986,1033,34904,35659,1380000,1380000,2995942929,3002171206,110568,110677,8시뉴스,6
CHuDLnJ,People & Blogs,PT15M52S,"['돼지김치찌개', '라면사리', '돼지찌개', '김치찌개']",집 나간 입맛 돌아오게 만드는 채널 먹두리에서 여러분께 정말 맛있는 먹방 보여 드립니다.  아~ 배고파~[구독과 좋아요]  많이 많이 부탁드립니다.^^,2021-06-14,2021-06-15,38,50,443964,509967,8944,9635,227,252,1465,1572,41100,42600,3427403,3720332,8,9,grilled,6
CHuDLnJ,People & Blogs,PT13M58S,"['곱창', '소곱창', '곱창구이', 'grilled beef']",집 나간 입맛 돌아오게 만드는 채널 먹두리에서 여러분께 정말 맛있는 먹방 보여 드립니다.  아~ 배고파~[구독과 좋아요]  많이 많이 부탁드립니다.^^,2021-06-10,2021-06-11,14,26,227139,317228,6422,7430,148,197,907,1041,33000,34600,2159285,2602460,7,7,grilled,6
CHs1R9z,Entertainment,PT8M51S,"['트위치', '리뷰', '마이야르', 'twitch', '흑우리뷰', '승우아빠']",#승우아빠 #흑우리뷰 #유수면 #비비고✔️ 승스타그램 https://instagram.com/swab_official✔️ 공식카페 https://cafe.naver.com/swab✔️ 트위치 https://www.twitch.tv/swab85📪 문의 seungwoodaddy@sandboxnetwork.net,2021-06-03,2021-06-04,28,45,436103,498606,6397,6832,120,146,832,897,458000,459000,113869441,114121677,247,248,twitch,6
CH2IIBY,Entertainment,PT10M59S,"['간편요리', '마이야르', '간편', '소고기', '삼겹살', '한우', '굽는법', '등심', '스테이크굽는법', '간단', '요리', '수비드', '간단요리', '박민혁셰프', '공격수셰프', '안심', '스테이크', '콩피', '한우등심', '고기', '돼지고기']",댓글에 적힌 요리를 추첨하여 직접 요리하는 컨셉의 콘텐츠 셰프뚝딱 26편등심 스테이크 편입니다스테이크를 굽는 다양한 방법이 있지만 콩피로 꼭 한 번 해드세요^^정말 맛있습니다.#공격수셰프#스테이크#등심음악 출처Turkish Music Free Royalty - Turkey - Ald No Copyright Music,2021-06-05,2021-06-05,32,32,160176,160176,2569,2569,58,58,459,459,69600,69600,3775571,3775571,96,96,공격수셰프,6
CHHzW_7,Entertainment,PT3M51S,"['쁘걸', '브레이브걸스 롤린', 'yuna', '통통티비', 'brave girls showcase', '민영', '브레이브걸스 나 혼자 여름', '브레이브걸스 쇼케이스', 'brave girls stage', 'tongtongtv', '브레이브걸스직캠', 'yonhapnews', '서머 퀸', '브레이브걸스 치맛바람', 'brave girls', '브레이브걸스 무대', 'brave girls summer queen', '브레이브걸스 역주행', '브레이브걸스 라이브', 'brave girls showcase full', '유정', 'brave girls live', '치맛바람 무대', 'eunji', 'minyoung', '유나', 'yujeong', '은지', 'chi mat ba ram stage', 'brave girls chi mat ba ram', 'brave girls pool party', '연합뉴스', 'brave girls summer by myself', '통통tv', '브레이브걸스', 'brave girls fever', '브레이브걸스 쇼케이스 풀영상', '브레이브걸스 풀 파티']","#BraveGirls #브레이브걸스 #치맛바람6월 17일 브레이브걸스가 다섯 번째 미니앨범 'Summer Queen'을 발매했다. 이번 앨범에는 타이틀곡 '치맛바람'(Chi Mat Ba Ram)과 'Pool Party', '나 혼자 여름'(Summer by myself), 'FEVER'(토요일 밤의 열기) 등 총 5곡이 수록됐다.On June 17, Brave Girls released their fifth mini album, 'Summer Queen'. The album contains a total of five songs, including the title track Chi Mat Ba Ram, Pool Party, Summer by myself, and FEVER.✔️TongTong Culture is a Korean pop culture channel of Yonhap News Agency. 연합뉴스가 만드는 대중문화 전문채널 '통통컬처' (보도자료/출연문의 : syipd@yna.co.kr)",2021-06-19,2021-06-20,14,29,306616,345931,16365,16857,151,172,2517,2598,758000,759000,523697394,523904806,11164,11164,bts,6
CH8OUSY,Entertainment,PT23M6S,"['어둑시니', '실제상황', '서프라이즈 레전드', '귀신', '무서운 이야기', '알쓸신잡', '정호근', '신비한 tv 서프라이즈', 'ghost', '공포', '에피소드', '심야괴담회', '어둑시니pick', '사건사고', '기막힌이야기', '꼬리에 꼬리를 무는 이야기', '상식', '심야신당', '레전드', '사건', 'amazing story', '미스테리', '무속인', '사주', 'dali', '충격사건', '토요미스테리', '역대급', '심야괴담회 레전드', '서프라이즈', '무당', '반전', '윤시원', '꼬꼬무', '괴담', '익스트림', '공포썰', '공포라디오', '어둑시니 픽', 'horror', '소름', 'surprise', '납량특집', '당신이 혹하는 사이', '달리', 'surprise story']",0:39 심약자 주의☠#어둑시니Pick[심야괴담회​] 매주 목요일 밤 10시 30분 방송!#괴담 #무서운이야기​ #공포#김구라 #김숙 #황제성 #허안나 #정호근,2021-06-03,2021-06-03,24,24,391154,391154,6124,6124,148,148,945,945,539000,539000,233851664,233851664,993,993,서프라이즈,6
CHhbE5O,Comedy,PT4M37S,"['롤리폴리', '장삐쮸', 'ㅋㅋㅋ', '군대만화', '애니추천', '창작애니', '신병 유격', '티아라', '볼만한애니', '삐쭈', '꿀잼', '김상훈', '차병호', '윤모', '웃긴애니', '웃긴동영상', '장비주', '더빙', '임다혜', '신병', '병맛더빙', '단편선', '삐쮸', '보직변경', '만화추천', '장삐쭈', '재밌는애니', '장삐쭈 단편선', '신병신작', '볼만한 애니', '박민석', '장삐쭈 군대', '최일구']","스튜디오 장삐쭈장삐쭈, 정영준, 안류천, 포포, 윤성원, 허혜원, 정대준, 곽나영, 지정민support : 원동우, 주현우성우허윤재 병장 : 뢴트게늄",2021-06-26,2021-06-30,1,39,1971429,3176846,35859,43339,548,915,12662,15817,2870000,2880000,1239795650,1246222168,355,355,장삐쭈,6
CHhbE5O,Comedy,PT2M42S,"['가스라이터', '가스라이팅', '싸움', '커플', '남녀', '모텔']","그림, 편집 : 안류천벽 : 장삐쭈형광등 : 장삐쭈support : 유성민",2021-06-17,2021-06-19,27,50,1141337,1335755,23504,25663,468,549,3746,3951,2870000,2870000,1232023087,1234079142,353,354,장삐쭈,6
CHs8R3n,Entertainment,PT2M19S,"['후원', '도네', '리액션', '0명방', '0따리', '별풍선', '탐방', '반응']","영상 사용을 허락해주신 세 분에게다시한번 감사의 말씀을 드립니다!원정상님 유튜브 편집본:https://youtu.be/EYGEvWVYt0s첫 번째 리액션 풀영상 (트위치: 성주님_)https://www.twitch.tv/videos/1045426550?t=00h35m35s두 번째 리액션 풀영상 (트위치: 오또주카개)https://www.twitch.tv/videos/1046233666?t=01h24m38s세 번째 리액션 풀영상 (트위치: 원정상)https://www.twitch.tv/videos/1046332520?t=00h03m03s시청자 0명 방에 도네이션 리액션 300만원 보기별풍선 레전드 여캠, 남캠 트위치 탐방 후원하기----------이 영상은 ‎@MrBeast 영상의 아이디어를상당 부분 참고하여 제작하였음을 밝힙니다.출연자를 비난하거나 조롱하는 댓글은무통보 삭제될 수 있음을 밝힙니다.원정상님은 방송 5년차 정도로 알고 있는데그냥 숫자를 맞추기 위해 3년차라고 했습니다설마 이런 걸로 트집이 잡히지는 않겠지",2021-06-08,2021-06-09,29,44,1054625,1285256,109122,121621,397,472,8379,9052,235000,239000,26006721,26677462,19,17,도네,6
CHZ1wYQ,People & Blogs,PT8M35S,"['별다먹', '자취', '미스코리아', '베란다', '백수', '핫소스', '생존', '소개팅', '원룸', '배씨표류기', '배말랭', '월세5만원', '배건우']",#배말랭 #배씨표류기 #베란다원룸 #자취 #생존 #월세5만원안녕하세요! 배말랭입니다~~~봄이 오려나용?? ㅎㅎ 왜 가슴이 둑흔 둑흔♥인스타주소@baebae_geonwooTrack : Sometimes LoveMusic by 브금대통령Music provided by 브금대통령Watch : https://youtu.be/TW55L_ZJBXk,2021-06-30,2021-06-30,46,46,421361,421361,8018,8018,165,165,1342,1342,250000,250000,62304020,62304020,127,127,배말랭,6
CHRzS1N,People & Blogs,PT34S,"['egg benedict', '에그 베네딕트 소스', '브런치 만들기', 'hollandaise sauce easy', '에그 베네딕트 레시피', 'egg benedict recipe', '브런치', '요리용디', '에그 베네딕트 만들기', 'hollandaise sauce recipe', 'egg benedict easy', '홀랜다이즈 소스', '에그 베네딕트', '월간계란', 'hollandaise sauce', '홀랜다이즈 소스 만들기']",여친이 생긴다면 꼭 한 번 해줘야 하는 에그 베네딕트 #Shorts,2021-06-21,2021-06-23,14,43,217593,426403,6608,12013,161,338,410,648,282000,286000,56680673,58886795,102,102,만들기,6
CHR5cyf,Music,PT4M15S,"['리메이크', '음악예능', '전설', '노래대결', '추억', '명곡', '가요', '세대공감']",포레스텔라 - Smooth Criminal,2021-06-18,2021-06-18,26,26,110504,110504,4340,4340,32,32,1432,1432,395000,395000,254590157,254590157,7580,7580,김신영,6
CHdtRAc,Sports,PT6M4S,"['kpop', '아이돌', '헬스', '다이어트', 'zerotwo', '제로투', '운동', '댄스']",#제로투 #댄스 #zerotwo피지컬 갤러리 문교훈 물리치료사 선생님과 계란님 그리고 매니저님과 함께제로투 댄스가 골반에 미치는 영향에 대해서 알아봤습니다..,2021-06-19,2021-06-20,34,39,862849,1031186,9774,11056,197,232,1121,1208,3060000,3060000,458778383,459561562,573,574,다이어트,6
CHW945U,People & Blogs,PT16M16S,"['트위치', '마법사', '우정잉', '흑마법사', '마법', '스트리머', '합방', '마술', '마술사', '아기해달', '사기꾼', '김준표', '우엉징', '예능', '잉혐']",#김준표 #마술 #이게무슨일이지◇비즈니스 문의 : kimfriendshiping@gmail.com◆우정잉 팬카페 http://cafe.daum.net/ingsfriend◆트위치 생방송 https://www.twitch.tv/nanajam777 ◆인스타그램 https://www.instagram.com/friendshiping94,2021-06-18,2021-06-18,18,18,168506,168506,2978,2978,59,59,677,677,277000,277000,88395623,88395623,666,666,김준표,6
CHVWmCR,Entertainment,PT9M57S,"['모델', 'bj', '코미디', '엽캠', '독립', '하선우', '미션', '하알라', '가족시트콤', '아프리카', '개그', '코믹', '아프리카tv', '야방']","구독과 좋아요 한번씩 부탁드립니다.· 아프리카TV 방송국 : http://bj.afreecatv.com/chorong753· 인스타그램 : https://www.instagram.com/havely_2· 광고문의 : chorong753@naver.com· Copyright 2019. 하알라 All Rights Reserved.* 이 영상은 어떠한 경우에도 공식적인 허가 없이 영상의 일부 또는 전체를 복제, 전송, 배포하거나 변경하여 사용할 수 없습니다.",2021-07-02,2021-07-04,4,35,528208,803877,8221,10741,176,285,1279,1535,525000,533000,117541101,118868264,179,179,bj,6
CHVWmCR,Entertainment,PT9M3S,"['모델', 'bj', '코미디', '엽캠', '독립', '하선우', '미션', '하알라', '가족시트콤', '아프리카', '개그', '코믹', '아프리카tv', '야방']","구독과 좋아요 한번씩 부탁드립니다.· 아프리카TV 방송국 : http://bj.afreecatv.com/chorong753· 인스타그램 : https://www.instagram.com/havely_2· 광고문의 : chorong753@naver.com· Copyright 2019. 하알라 All Rights Reserved.* 이 영상은 어떠한 경우에도 공식적인 허가 없이 영상의 일부 또는 전체를 복제, 전송, 배포하거나 변경하여 사용할 수 없습니다.",2021-06-28,2021-06-29,18,42,309568,358880,5843,6254,113,138,1063,1130,514000,515000,115944439,116437659,178,178,bj,6
CHUQVGX,Sports,PT6M40S,"['news network', '올림픽', '김학범', '김학범호', '축구대표팀', '도쿄올림픽', '스포츠머그', '역사', 'sportsmug', '올림픽 축구 대표팀', 'sbs sportsmug', '축구', '기록']","세계 최초 9회 연속 올림픽 본선 진출! 그동안 한국 축구의 역사를 써내려 간 올림픽 대표팀은 잘 알려져 있지 않는 이색 기록과 재미있는 비하인드가 차곡차곡 쌓여 있는데요, 스포츠머그에서 어떤 스토리가 있는지 정리했습니다.역대 올림픽 축구 대표팀 레전드급(?) 비하인드 모음 / 스포츠머그🥇스포츠는 뭐다? ▶ 스포츠머그 SPORTSMUG#스포츠머그 #올림픽 #축구 #SMG▶스포츠머그 채널 구독하기 : http://n.sbs.co.kr/sportsMugTube▶Homepage : https://n.sbs.co.kr/videomug▶Facebook : https://www.facebook.com/videomug▶Twitter : https://twitter.com/videomug_sbs",2021-06-04,2021-06-04,18,18,216446,216446,1158,1158,30,30,416,416,94200,94200,71160125,71160125,224,224,sportsmug,6
CHVWmCR,Entertainment,PT12M43S,"['모델', 'bj', '코미디', '엽캠', '독립', '하선우', '미션', '하알라', '가족시트콤', '아프리카', '개그', '코믹', '아프리카tv', '야방']","구독과 좋아요 한번씩 부탁드립니다.· 아프리카TV 방송국 : http://bj.afreecatv.com/chorong753· 인스타그램 : https://www.instagram.com/havely_2· 광고문의 : chorong753@naver.com· Copyright 2019. 하알라 All Rights Reserved.* 이 영상은 어떠한 경우에도 공식적인 허가 없이 영상의 일부 또는 전체를 복제, 전송, 배포하거나 변경하여 사용할 수 없습니다.",2021-06-19,2021-06-21,33,50,188137,356537,5044,7105,85,146,841,1092,506000,507000,112476701,112949551,176,176,bj,6
CHUQVGX,Sports,PT4M7S,"['췌장암', 'news network', '한일월드컵', '4강신화', '인천_유나이티드', '유상철_감독', '별세', '스포츠머그', '사망', '기적', '감독', 'sportsmug', 'sbs sportsmug', '축구', '유상철']",어제(7일) 2002년 한일월드컵의 영웅 유상철 전 감독이 췌장암 투병 끝에 세상을 떠났습니다. 너무나도 슬픈 한국 축구 전설의 별세 소식에 축구인 그리고 팬들의 애도의 물결이 이어지고 있습니다. 故 유상철 감독이 현역 시절 A매치에서 넣었던 아름다운 골들을 스포츠머그에서 담았습니다.'하늘의 별'이 된 故 유상철 감독…팬들의 가슴에 영원히 남을 현역 시절 그의 찬란했던 순간들 / 스포츠머그🥇스포츠는 뭐다? ▶ 스포츠머그 SPORTSMUG#스포츠머그 #유상철 #축구 #SMG▶스포츠머그 채널 구독하기 : http://n.sbs.co.kr/sportsMugTube▶Homepage : https://n.sbs.co.kr/videomug▶Facebook : https://www.facebook.com/videomug▶Twitter : https://twitter.com/videomug_sbs,2021-06-10,2021-06-11,8,24,357952,439177,5106,5710,65,80,1030,1105,96300,96700,73371267,73745747,227,228,sportsmug,6
